review_rank,split,galaxy,filename,cut_category,component_id,probability_mass,max_probability,mean_probability,area_over_beam,velocity_extent_kms,spatial_extent_kpc,edge_touching,velocity_edge_touching,velocity_extent_gt_70kms,review_priority
134,test,ngc_3184,ngc_3184__std_000949.npy,spatial_offset_8pix__shell_minor,2,873.901123046875,0.9947851300239563,0.8291282057762146,39.03703703703704,31.250000000000004,1.6015625,0,0,0,high_confidence_review
135,val,ngc_4449,ngc_4449__std_000191.npy,spatial_offset_16pix__shell_major,1,873.8665771484375,0.9998630285263062,0.8567319512367249,4.700460829493087,50.0,1.0546875,0,0,0,medium_confidence_review
136,stress,ngc_3031,ngc_3031__std_006293.npy,centered_positive__shell_minor,1,873.4951171875,0.9997930526733398,0.8605863451957703,12.530864197530864,47.91666666666667,1.11328125,0,0,0,high_confidence_review
137,test,ngc_3184,ngc_3184__std_000344.npy,spatial_offset_8pix__shell_major,1,873.47216796875,0.9985661506652832,0.8622627258300781,37.51851851851852,39.583333333333336,1.328125,0,0,0,high_confidence_review
138,stress,ngc_3031,ngc_3031__std_006391.npy,velocity_offset_-15kms,2,873.2015380859375,0.999910295009613,0.8645559549331665,12.469135802469136,45.833333333333336,1.15234375,0,0,0,high_confidence_review
139,stress,ngc_3031,ngc_3031__std_006392.npy,velocity_offset_+15kms,2,872.9611206054688,0.999885618686676,0.8703500628471375,12.382716049382717,43.75,1.15234375,0,0,0,high_confidence_review
140,val,ngc_2366,ngc_2366__std_000206.npy,random_nearby_grazing,3,871.9197998046875,0.9985416531562805,0.809581995010376,13.632911392405063,37.5,1.640625,0,0,0,high_confidence_review
141,stress,ngc_3031,ngc_3031__std_005006.npy,spatial_offset_16pix__shell_minor,1,870.644287109375,0.9995341300964355,0.8260382413864136,13.012345679012345,50.0,1.15234375,0,0,0,high_confidence_review
142,stress,ngc_3031,ngc_3031__std_006305.npy,spatial_offset_8pix__shell_minor,1,870.3126220703125,0.9993854761123657,0.8540850281715393,12.580246913580247,47.91666666666667,1.11328125,0,0,0,high_confidence_review
143,stress,ngc_3031,ngc_3031__std_006796.npy,spatial_offset_4pix__shell_minor,1,869.671630859375,0.998831570148468,0.8468078374862671,12.679012345679013,47.91666666666667,1.171875,0,0,0,high_confidence_review
144,stress,ngc_3031,ngc_3031__std_006394.npy,random_nearby_grazing,2,867.8834228515625,0.999828040599823,0.8592905402183533,12.469135802469136,45.833333333333336,1.1328125,0,0,0,high_confidence_review
145,stress,ngc_3031,ngc_3031__std_000847.npy,spatial_offset_16pix__shell_minor,4,867.399169921875,0.9994397759437561,0.8324368000030518,12.864197530864198,54.16666666666667,1.328125,0,0,0,high_confidence_review
146,stress,ngc_3031,ngc_3031__std_002286.npy,random_nearby_grazing,1,866.7809448242188,0.9945635795593262,0.7677422165870667,13.938271604938272,39.583333333333336,1.875,0,0,0,high_confidence_review
147,stress,ngc_3031,ngc_3031__std_006250.npy,spatial_offset_4pix__shell_minor,3,866.63818359375,0.9987620711326599,0.8572089076042175,12.481481481481481,45.833333333333336,1.15234375,0,0,0,high_confidence_review
148,stress,ngc_3031,ngc_3031__std_005178.npy,spatial_offset_4pix__shell_major,2,866.4749755859375,0.9963183999061584,0.8536699414253235,12.530864197530864,60.41666666666667,0.80078125,0,0,0,high_confidence_review
149,stress,ngc_3031,ngc_3031__std_005164.npy,angle_offset_-45deg,2,865.533203125,0.9995753765106201,0.8769333362579346,12.185185185185185,56.25000000000001,0.859375,0,0,0,high_confidence_review
150,stress,ngc_3031,ngc_3031__std_005305.npy,centered_positive__shell_minor,2,864.7207641601562,0.9996311664581299,0.8461064100265503,12.617283950617283,54.16666666666667,0.95703125,0,0,0,high_confidence_review
151,stress,ngc_3031,ngc_3031__std_005149.npy,centered_positive__shell_minor,4,864.5443115234375,0.9976560473442078,0.8385492563247681,12.728395061728396,54.16666666666667,1.03515625,0,0,0,high_confidence_review
152,stress,ngc_3031,ngc_3031__std_006379.npy,spatial_offset_16pix__shell_major,2,864.226318359375,0.9997534155845642,0.8489453196525574,12.567901234567902,43.75,1.25,0,0,0,high_confidence_review
153,stress,ngc_3031,ngc_3031__std_005306.npy,centered_positive__galaxy_major,1,863.8875732421875,0.9997683763504028,0.8461190462112427,12.604938271604938,56.25000000000001,0.9765625,0,0,0,high_confidence_review
154,val,ngc_4449,ngc_4449__std_000428.npy,spatial_offset_8pix__shell_minor,1,863.6826171875,0.9999391436576843,0.8636826276779175,4.608294930875576,47.91666666666667,1.11328125,0,0,0,medium_confidence_review
155,stress,ngc_3031,ngc_3031__std_006955.npy,spatial_offset_8pix__shell_minor,1,863.453857421875,0.9988797307014465,0.8557521104812622,12.45679012345679,47.91666666666667,1.11328125,0,0,0,high_confidence_review
156,stress,ngc_3031,ngc_3031__std_004718.npy,spatial_offset_8pix__shell_minor,1,863.188232421875,0.9993958473205566,0.8657855987548828,12.308641975308642,56.25000000000001,0.91796875,0,0,0,high_confidence_review
157,stress,ngc_3031,ngc_3031__std_006514.npy,spatial_offset_16pix__shell_minor,2,863.078125,0.9978640079498291,0.8511618375778198,12.518518518518519,43.75,1.171875,0,0,0,high_confidence_review
158,stress,ngc_3031,ngc_3031__std_007044.npy,random_nearby_grazing,3,862.3589477539062,0.9996113181114197,0.8763810396194458,12.148148148148149,45.833333333333336,1.03515625,0,0,0,high_confidence_review
159,stress,ngc_3031,ngc_3031__std_006387.npy,angle_offset_-22.5deg,3,862.16455078125,0.9965270757675171,0.8386814594268799,12.691358024691358,47.91666666666667,1.19140625,0,0,0,high_confidence_review
160,stress,ngc_3031,ngc_3031__std_001035.npy,velocity_offset_-15kms,1,860.5242309570312,0.9966477155685425,0.8049805760383606,13.197530864197532,37.5,1.5625,0,0,0,high_confidence_review
161,stress,ngc_3031,ngc_3031__std_005476.npy,angle_offset_-45deg,2,860.0540771484375,0.9960079193115234,0.8423644304275513,12.604938271604938,39.583333333333336,1.42578125,0,0,0,high_confidence_review
162,stress,ngc_3031,ngc_3031__std_006177.npy,spatial_offset_16pix__shell_minor,1,859.4998168945312,0.9991384744644165,0.8010249733924866,13.246913580246913,58.333333333333336,1.3671875,0,0,0,high_confidence_review
163,stress,ngc_3031,ngc_3031__std_006953.npy,spatial_offset_4pix__shell_minor,1,859.3279418945312,0.9998331069946289,0.856757640838623,12.382716049382717,47.91666666666667,1.15234375,0,0,0,high_confidence_review
164,stress,ngc_3031,ngc_3031__std_006280.npy,spatial_offset_16pix__shell_minor,1,858.5819702148438,0.991632878780365,0.8384589552879333,12.641975308641975,62.50000000000001,0.83984375,0,0,0,high_confidence_review
165,stress,ngc_3031,ngc_3031__std_006228.npy,spatial_offset_16pix__shell_minor,1,858.178955078125,0.9978107213973999,0.8012875318527222,13.222222222222221,56.25000000000001,1.40625,0,0,0,high_confidence_review
166,stress,ngc_3031,ngc_3031__std_005180.npy,spatial_offset_8pix__shell_major,2,857.0823364257812,0.9983992576599121,0.849437415599823,12.45679012345679,62.50000000000001,0.8203125,0,0,0,high_confidence_review
167,stress,ngc_3031,ngc_3031__std_005162.npy,spatial_offset_16pix__shell_minor,1,857.0503540039062,0.9989655017852783,0.8468877077102661,12.493827160493828,45.833333333333336,1.07421875,0,0,0,high_confidence_review
168,stress,ngc_3031,ngc_3031__std_004921.npy,spatial_offset_8pix__shell_major,1,855.8897705078125,0.999620258808136,0.8724666237831116,12.11111111111111,52.083333333333336,0.99609375,0,0,0,high_confidence_review
169,stress,ngc_3031,ngc_3031__std_006393.npy,velocity_offset_+30kms,2,855.1150512695312,0.9998388290405273,0.8542608022689819,12.358024691358025,43.75,1.15234375,0,0,0,high_confidence_review
170,stress,ngc_3031,ngc_3031__std_006621.npy,angle_offset_-22.5deg,1,854.4818115234375,0.9995572566986084,0.8502306342124939,12.407407407407407,47.91666666666667,1.30859375,0,0,0,high_confidence_review
171,test,ngc_3184,ngc_3184__std_000837.npy,spatial_offset_4pix__shell_major,1,854.3724365234375,0.9948588013648987,0.759442150592804,41.666666666666664,29.166666666666668,1.97265625,0,0,0,high_confidence_review
172,stress,ngc_3031,ngc_3031__std_006772.npy,spatial_offset_8pix__shell_minor,2,854.16796875,0.99908447265625,0.8619253039360046,12.234567901234568,45.833333333333336,1.11328125,0,0,0,high_confidence_review
173,stress,ngc_3031,ngc_3031__std_004587.npy,spatial_offset_4pix__shell_minor,2,853.704833984375,0.9995923042297363,0.8675861954689026,12.148148148148149,54.16666666666667,0.859375,0,0,0,high_confidence_review
174,stress,ngc_3031,ngc_3031__std_001830.npy,spatial_offset_4pix__shell_minor,3,853.3439331054688,0.9993447661399841,0.8341583013534546,12.62962962962963,43.75,1.26953125,0,0,0,high_confidence_review
175,stress,ngc_3031,ngc_3031__std_006377.npy,spatial_offset_8pix__shell_major,3,853.1834716796875,0.9999176859855652,0.8439005613327026,12.481481481481481,45.833333333333336,1.2109375,0,0,0,high_confidence_review
176,stress,ngc_3031,ngc_3031__std_006846.npy,spatial_offset_16pix__shell_major,1,852.7947387695312,0.9989227652549744,0.8536483645439148,12.333333333333334,47.91666666666667,1.11328125,0,0,0,high_confidence_review
177,stress,ngc_3031,ngc_3031__std_005493.npy,spatial_offset_8pix__shell_major,1,852.19482421875,0.995027482509613,0.8047165274620056,13.074074074074074,60.41666666666667,1.38671875,0,0,0,high_confidence_review
178,stress,ngc_3031,ngc_3031__std_006277.npy,spatial_offset_4pix__shell_minor,1,851.4877319335938,0.998725950717926,0.8455687761306763,12.432098765432098,58.333333333333336,0.87890625,0,0,0,high_confidence_review
179,stress,ngc_3031,ngc_3031__std_004816.npy,spatial_offset_8pix__shell_major,1,850.821533203125,0.9987214207649231,0.837422788143158,12.54320987654321,50.0,1.0546875,0,0,0,high_confidence_review
180,stress,ngc_3031,ngc_3031__std_006863.npy,random_nearby_grazing,3,850.569091796875,0.999850332736969,0.8565650582313538,12.25925925925926,45.833333333333336,1.171875,0,0,0,high_confidence_review
181,stress,ngc_3031,ngc_3031__std_006304.npy,spatial_offset_8pix__shell_minor,1,850.2769775390625,0.9999078512191772,0.8536917567253113,12.296296296296296,45.833333333333336,1.19140625,0,0,0,high_confidence_review
182,stress,ngc_3031,ngc_3031__std_007135.npy,spatial_offset_4pix__shell_minor,4,850.2196044921875,0.9999762773513794,0.8912155032157898,11.777777777777779,50.0,0.99609375,0,0,0,high_confidence_review
183,stress,ngc_3031,ngc_3031__std_006501.npy,centered_positive__shell_minor,1,849.8714599609375,0.99985271692276,0.8672157526016235,12.098765432098766,47.91666666666667,1.03515625,0,0,0,high_confidence_review
184,stress,ngc_3031,ngc_3031__std_006094.npy,spatial_offset_4pix__shell_minor,3,848.5518798828125,0.9958938956260681,0.7864243388175964,13.320987654320987,62.50000000000001,1.2890625,0,0,0,high_confidence_review
185,stress,ngc_3031,ngc_3031__std_008274.npy,spatial_offset_8pix__shell_major,3,848.2735595703125,0.9982230067253113,0.7526828646659851,13.91358024691358,35.41666666666667,1.9140625,0,0,0,high_confidence_review
186,stress,ngc_3031,ngc_3031__std_004919.npy,spatial_offset_4pix__shell_major,1,847.8345336914062,0.9994729161262512,0.877675473690033,11.925925925925926,50.0,0.9765625,0,0,0,high_confidence_review
187,stress,ngc_3031,ngc_3031__std_006902.npy,spatial_offset_8pix__shell_minor,1,847.3845825195312,0.9991960525512695,0.8414941430091858,12.432098765432098,47.91666666666667,1.3671875,0,0,0,high_confidence_review
188,stress,ngc_3031,ngc_3031__std_006388.npy,angle_offset_+22.5deg,1,847.2938842773438,0.9974716901779175,0.8016025424003601,13.049382716049383,52.083333333333336,1.3671875,0,0,0,high_confidence_review
189,stress,ngc_3031,ngc_3031__std_000871.npy,spatial_offset_8pix__shell_minor,2,847.1815185546875,0.998151421546936,0.8338400721549988,12.54320987654321,56.25000000000001,1.23046875,0,0,0,high_confidence_review
190,stress,ngc_3031,ngc_3031__std_005486.npy,centered_positive__shell_major,2,846.3419189453125,0.9954670667648315,0.7843762040138245,13.320987654320987,56.25000000000001,1.38671875,0,0,0,high_confidence_review
191,stress,ngc_3031,ngc_3031__std_004801.npy,angle_offset_-22.5deg,2,845.8164672851562,0.9980146288871765,0.8466631174087524,12.333333333333334,60.41666666666667,0.87890625,0,0,0,high_confidence_review
192,stress,ngc_3031,ngc_3031__std_004942.npy,centered_positive__galaxy_major,2,845.524169921875,0.9993031620979309,0.8627797365188599,12.098765432098766,54.16666666666667,0.87890625,0,0,0,high_confidence_review
193,stress,ngc_3031,ngc_3031__std_006799.npy,spatial_offset_8pix__shell_minor,2,845.5167846679688,0.9985889196395874,0.8592650294303894,12.148148148148149,50.0,1.07421875,0,0,0,high_confidence_review
194,stress,ngc_3031,ngc_3031__std_006862.npy,random_nearby_grazing,2,845.259521484375,0.9997332096099854,0.858131468296051,12.160493827160494,43.75,1.15234375,0,0,0,high_confidence_review
195,stress,ngc_3031,ngc_3031__std_005508.npy,velocity_offset_+15kms,2,844.5965576171875,0.9947055578231812,0.7856712341308594,13.271604938271604,54.16666666666667,1.38671875,0,0,0,high_confidence_review
196,stress,ngc_3031,ngc_3031__std_005506.npy,velocity_offset_-30kms,2,844.07763671875,0.9918498396873474,0.7765203714370728,13.419753086419753,58.333333333333336,1.38671875,0,0,0,high_confidence_review
197,stress,ngc_3031,ngc_3031__std_006838.npy,centered_positive__shell_major,2,843.9459228515625,0.9998593330383301,0.8516104221343994,12.234567901234568,43.75,1.15234375,0,0,0,high_confidence_review
198,stress,ngc_3031,ngc_3031__std_006860.npy,velocity_offset_+15kms,2,843.1951904296875,0.9998214244842529,0.8630452156066895,12.061728395061728,43.75,1.15234375,0,0,0,high_confidence_review
199,stress,ngc_3031,ngc_3031__std_007003.npy,spatial_offset_16pix__shell_major,2,843.0699462890625,0.9977781772613525,0.8464557528495789,12.296296296296296,52.083333333333336,1.03515625,0,0,0,high_confidence_review
200,stress,ngc_3031,ngc_3031__std_005348.npy,angle_offset_+22.5deg,1,842.41796875,0.9995607733726501,0.8543792963027954,12.17283950617284,54.16666666666667,0.8984375,0,0,0,high_confidence_review
201,stress,ngc_3031,ngc_3031__std_005194.npy,velocity_offset_-30kms,1,842.0706787109375,0.9968311190605164,0.8403899073600769,12.37037037037037,60.41666666666667,0.80078125,0,0,0,high_confidence_review
202,stress,ngc_3031,ngc_3031__std_004559.npy,spatial_offset_16pix__shell_major,3,841.800537109375,0.9997267723083496,0.8477346897125244,12.25925925925926,62.50000000000001,0.9375,0,0,0,high_confidence_review
203,stress,ngc_3031,ngc_3031__std_006241.npy,centered_positive__shell_minor,3,841.2955932617188,0.9990150332450867,0.8593418002128601,12.08641975308642,45.833333333333336,1.1328125,0,0,0,high_confidence_review
204,stress,ngc_3031,ngc_3031__std_006771.npy,spatial_offset_4pix__shell_minor,3,840.1883544921875,0.9981713891029358,0.8635029196739197,12.012345679012345,50.0,1.07421875,0,0,0,high_confidence_review
205,test,ngc_7793,ngc_7793__std_000116.npy,spatial_offset_8pix__shell_minor,1,839.8779907226562,0.9996857643127441,0.8091310262680054,12.069767441860465,41.66666666666667,1.46484375,0,0,0,high_confidence_review
206,stress,ngc_3031,ngc_3031__std_001021.npy,spatial_offset_8pix__shell_major,3,839.3621215820312,0.9995683431625366,0.8486977815628052,12.209876543209877,43.75,1.23046875,0,0,0,high_confidence_review
207,stress,ngc_3031,ngc_3031__std_006858.npy,velocity_offset_-30kms,2,839.005615234375,0.9998356699943542,0.8552554845809937,12.11111111111111,43.75,1.15234375,0,0,0,high_confidence_review
208,stress,ngc_3031,ngc_3031__std_006859.npy,velocity_offset_-15kms,2,838.513671875,0.99985671043396,0.8461288213729858,12.234567901234568,43.75,1.15234375,0,0,0,high_confidence_review
209,val,ngc_4736,ngc_4736__std_000404.npy,spatial_offset_16pix__shell_minor,1,838.067626953125,0.9957678914070129,0.8491060137748718,21.0,58.333333333333336,0.87890625,0,0,0,high_confidence_review
210,stress,ngc_3031,ngc_3031__std_007845.npy,angle_offset_+45deg,3,837.1141357421875,0.9991613030433655,0.8438650369644165,12.246913580246913,45.833333333333336,1.15234375,0,0,0,high_confidence_review
211,stress,ngc_3031,ngc_3031__std_008184.npy,velocity_offset_-30kms,2,837.0034790039062,0.9985659718513489,0.8420557975769043,12.271604938271604,45.833333333333336,1.1328125,0,0,0,high_confidence_review
212,stress,ngc_3031,ngc_3031__std_001796.npy,centered_positive__galaxy_major,1,836.3156127929688,0.9944935441017151,0.8111693859100342,12.728395061728396,41.66666666666667,1.54296875,0,0,0,high_confidence_review
213,stress,ngc_3031,ngc_3031__std_003938.npy,spatial_offset_8pix__shell_minor,4,836.0728759765625,0.9975975751876831,0.8204836845397949,12.580246913580247,60.41666666666667,0.91796875,0,0,0,high_confidence_review
214,val,ngc_4449,ngc_4449__std_000486.npy,angle_offset_+22.5deg,1,835.864990234375,0.9993932843208313,0.8725104331970215,4.414746543778802,45.833333333333336,0.99609375,0,0,0,medium_confidence_review
215,val,ngc_4449,ngc_4449__std_000227.npy,angle_offset_+45deg,1,835.7210693359375,0.9995043277740479,0.8751006126403809,4.400921658986175,47.91666666666667,1.07421875,0,0,0,medium_confidence_review
216,stress,ngc_3031,ngc_3031__std_005509.npy,velocity_offset_+30kms,2,835.1762084960938,0.9945686459541321,0.7834673523902893,13.160493827160494,54.16666666666667,1.38671875,0,0,0,high_confidence_review
217,stress,ngc_3031,ngc_3031__std_005503.npy,angle_offset_-22.5deg,1,835.0810546875,0.9991486668586731,0.8573727607727051,12.024691358024691,47.91666666666667,1.1328125,0,0,0,high_confidence_review
218,stress,ngc_3031,ngc_3031__std_006233.npy,angle_offset_+45deg,2,834.7535400390625,0.9997247457504272,0.8440379500389099,12.209876543209877,47.91666666666667,1.11328125,0,0,0,high_confidence_review
219,val,ngc_2366,ngc_2366__std_000188.npy,spatial_offset_8pix__shell_major,3,834.6739501953125,0.9989848136901855,0.8346739411354065,12.658227848101266,39.583333333333336,1.3671875,0,0,0,high_confidence_review
