galaxy,source_galaxy_name,shell_id,paper_type,paper_type_label,review_hint,ra_deg,dec_deg,velocity_center_kms,diameter_pc,expansion_velocity_kms,position_angle_deg,axis_ratio,galactocentric_radius_kpc,nHI,kinematic_age_myr,log_energy_erg,log_HI_mass,recommended_pv_center_velocity_kms,recommended_pv_spatial_window_kpc,recommended_pv_velocity_window_kms,recommended_major_axis_pa_deg,recommended_minor_axis_pa_deg,generated_patch_count,generated_splits,generated_cut_categories,detected_after_filters,best_split,best_patch_filename,best_cut_category,best_component_id,best_probability_mass,best_max_probability,best_mean_probability,best_area_over_beam,best_velocity_extent_kms,best_spatial_extent_kpc,best_fill_factor,best_probability_mass_density,best_edge_touching,best_velocity_edge_touching,best_velocity_extent_gt_70kms,supporting_candidate_components,supporting_patch_count,overlapping_label_component_count,supporting_cut_categories,candidate_quality_class
ngc_3031,NGC 3031,260,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.07583333333335,69.0051111111111,-217.0,106.0,10.0,0.0,1.0,6.5,0.0,5.0,0.5,0.2,-217.0,5.0,200.0,0.0,90.0,23,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1,1,stress,ngc_3031__std_006750.npy,angle_offset_-45deg,1,317.4962158203125,0.9987857937812805,0.8225290775299072,4.765432098765432,37.5,0.56640625,0.7394636015325671,0.6082302985063458,0,0,0,32,15,7,spatial_offset_4pix__shell_minor:4;angle_offset_-45deg:3;velocity_offset_-30kms:3;spatial_offset_16pix__shell_minor:3;centered_positive__galaxy_major:3;spatial_offset_16pix__shell_major:3;angle_offset_+45deg:3;spatial_offset_8pix__shell_minor:2;velocity_offset_-15kms:2;angle_offset_+22.5deg:2;angle_offset_-22.5deg:1;random_nearby_grazing:1;spatial_offset_4pix__shell_major:1;spatial_offset_8pix__shell_major:1,medium_confidence_review
ngc_3031,NGC 3031,261,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.07625000000002,69.08927777777777,-78.0,92.0,8.0,23.0,0.9,8.7,-0.2,6.0,0.0,-0.2,-78.0,5.0,200.0,23.0,113.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006774.npy,spatial_offset_16pix__shell_minor,1,874.0680541992188,0.9997751116752625,0.8552525043487549,12.617283950617283,52.083333333333336,1.1328125,0.7048275862068966,0.6028055546201508,0,0,0,97,26,31,spatial_offset_16pix__shell_minor:9;spatial_offset_8pix__shell_minor:9;spatial_offset_4pix__shell_minor:9;spatial_offset_8pix__shell_major:8;spatial_offset_4pix__shell_major:7;random_nearby_grazing:6;spatial_offset_16pix__shell_major:6;centered_positive__shell_minor:5;centered_positive__galaxy_major:4;angle_offset_+45deg:4;angle_offset_+22.5deg:4;angle_offset_-22.5deg:4;centered_positive__galaxy_minor:4;centered_positive__shell_major:3;velocity_offset_-15kms:3;velocity_offset_+15kms:3;velocity_offset_-30kms:3;velocity_offset_+30kms:3;angle_offset_-45deg:3,high_confidence_review
ngc_3031,NGC 3031,262,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",149.07666666666665,69.09219444444444,-73.0,90.0,8.0,24.0,0.6,8.9,0.0,5.0,0.2,0.0,-73.0,5.0,200.0,24.0,114.0,24,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006798.npy,spatial_offset_8pix__shell_minor,1,887.5847778320312,0.9992727637290955,0.8592301607131958,12.753086419753087,50.0,1.1328125,0.7420977011494253,0.6376327426954248,0,0,0,93,26,23,spatial_offset_4pix__shell_major:8;random_nearby_grazing:8;spatial_offset_8pix__shell_minor:7;spatial_offset_4pix__shell_minor:7;spatial_offset_16pix__shell_minor:7;spatial_offset_8pix__shell_major:7;spatial_offset_16pix__shell_major:6;centered_positive__shell_minor:4;centered_positive__galaxy_major:4;angle_offset_+45deg:4;velocity_offset_+15kms:4;centered_positive__shell_major:4;velocity_offset_-15kms:4;velocity_offset_-30kms:4;angle_offset_-22.5deg:4;angle_offset_+22.5deg:4;velocity_offset_+30kms:3;centered_positive__galaxy_minor:2;angle_offset_-45deg:2,high_confidence_review
ngc_3031,NGC 3031,263,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.07875,69.0291111111111,-176.0,86.0,13.0,55.0,0.7,6.6,0.0,3.0,0.4,-0.1,-176.0,5.0,200.0,55.0,145.0,25,stress,spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006832.npy,velocity_offset_-30kms,1,505.90899658203125,0.999213457107544,0.8767920136451721,7.1234567901234565,37.5,0.7421875,0.8435672514619883,0.7396330359386422,0,0,0,81,24,13,random_nearby_grazing:8;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:8;spatial_offset_16pix__shell_major:7;velocity_offset_+15kms:6;centered_positive__shell_major:5;spatial_offset_4pix__shell_minor:5;velocity_offset_-30kms:4;velocity_offset_-15kms:4;angle_offset_+22.5deg:4;angle_offset_-22.5deg:4;spatial_offset_8pix__shell_minor:4;centered_positive__galaxy_minor:3;centered_positive__shell_minor:3;velocity_offset_+30kms:2;angle_offset_-45deg:2;centered_positive__galaxy_major:2;spatial_offset_16pix__shell_minor:2,high_confidence_review
ngc_3031,NGC 3031,264,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.07958333333335,69.10344444444443,-45.0,104.0,8.0,128.0,0.7,9.7,-0.1,6.0,0.2,0.0,-45.0,5.0,200.0,128.0,38.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006843.npy,spatial_offset_4pix__shell_major,2,883.0313720703125,0.9998681545257568,0.857312023639679,12.716049382716049,45.833333333333336,1.19140625,0.767511177347243,0.6579965514681911,0,0,0,75,26,17,random_nearby_grazing:7;spatial_offset_4pix__shell_major:6;spatial_offset_16pix__shell_minor:6;spatial_offset_4pix__shell_minor:6;spatial_offset_8pix__shell_minor:6;spatial_offset_16pix__shell_major:4;spatial_offset_8pix__shell_major:4;centered_positive__galaxy_minor:4;angle_offset_-45deg:4;centered_positive__shell_major:3;velocity_offset_+15kms:3;velocity_offset_-30kms:3;velocity_offset_-15kms:3;velocity_offset_+30kms:3;angle_offset_+22.5deg:3;centered_positive__shell_minor:3;angle_offset_+45deg:3;centered_positive__galaxy_major:2;angle_offset_-22.5deg:2,high_confidence_review
ngc_3031,NGC 3031,265,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.08041666666665,69.01261111111111,-209.0,175.0,8.0,90.0,0.8,6.6,0.0,11.0,1.0,0.8,-209.0,5.0,200.0,90.0,0.0,21,stress,spatial_offset_4pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_8pix__shell_major:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006868.npy,spatial_offset_4pix__shell_major,2,336.3716735839844,0.9994804859161377,0.8184225559234619,5.074074074074074,35.41666666666667,0.64453125,0.732620320855615,0.5995930010409704,0,0,0,54,23,7,random_nearby_grazing:6;spatial_offset_4pix__shell_major:5;angle_offset_-45deg:5;spatial_offset_8pix__shell_major:4;angle_offset_+45deg:4;velocity_offset_-30kms:3;velocity_offset_-15kms:3;centered_positive__galaxy_minor:3;velocity_offset_+15kms:3;centered_positive__shell_major:3;spatial_offset_16pix__shell_major:3;spatial_offset_16pix__shell_minor:3;angle_offset_+22.5deg:3;centered_positive__galaxy_major:2;spatial_offset_8pix__shell_minor:1;centered_positive__shell_minor:1;angle_offset_-22.5deg:1;velocity_offset_+30kms:1,medium_confidence_review
ngc_3031,NGC 3031,266,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.08125,69.06597222222221,-104.0,136.0,15.0,150.0,0.6,7.7,0.0,4.0,1.1,0.5,-104.0,5.0,200.0,150.0,60.0,22,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006902.npy,spatial_offset_8pix__shell_minor,1,847.3845825195312,0.9991960525512695,0.8414941430091858,12.432098765432098,47.91666666666667,1.3671875,0.6254658385093168,0.5263258276518827,0,0,0,76,26,36,spatial_offset_4pix__shell_minor:9;spatial_offset_16pix__shell_major:8;spatial_offset_8pix__shell_major:8;spatial_offset_4pix__shell_major:7;spatial_offset_16pix__shell_minor:6;spatial_offset_8pix__shell_minor:5;angle_offset_+22.5deg:5;angle_offset_+45deg:4;random_nearby_grazing:4;velocity_offset_+15kms:3;centered_positive__shell_minor:2;centered_positive__galaxy_minor:2;angle_offset_-22.5deg:2;velocity_offset_-15kms:2;centered_positive__shell_major:2;centered_positive__galaxy_major:2;angle_offset_-45deg:2;velocity_offset_+30kms:2;velocity_offset_-30kms:1,high_confidence_review
ngc_3031,NGC 3031,267,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.08125,68.90258333333334,-220.0,129.0,8.0,169.0,0.7,11.4,-0.7,8.0,-0.1,-0.2,-220.0,5.0,200.0,169.0,79.0,10,stress,spatial_offset_4pix__shell_major:2;centered_positive__shell_minor:1;spatial_offset_8pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1,1,stress,ngc_3031__std_006929.npy,spatial_offset_8pix__shell_minor,1,196.61376953125,0.9632510542869568,0.7201969623565674,3.3703703703703702,25.0,0.52734375,0.8425925925925926,0.6068326220100309,0,0,0,31,18,1,spatial_offset_4pix__shell_minor:5;spatial_offset_8pix__shell_minor:4;velocity_offset_-30kms:4;spatial_offset_4pix__shell_major:3;velocity_offset_-15kms:2;spatial_offset_16pix__shell_major:2;spatial_offset_8pix__shell_major:2;centered_positive__galaxy_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_minor:1;centered_positive__shell_major:1;angle_offset_-22.5deg:1,medium_confidence_review
ngc_3031,NGC 3031,268,3,type_3_both_sides_expanding,"Look for both expanding sides, usually the cleanest closed/elliptical PV signature.",149.08125,69.10052777777777,-60.0,145.0,8.0,26.0,0.8,9.5,0.0,9.0,0.8,0.6,-60.0,5.0,200.0,26.0,116.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006954.npy,spatial_offset_8pix__shell_minor,1,875.7337036132812,0.9998462796211243,0.8292932510375977,13.037037037037036,45.833333333333336,1.26953125,0.7384615384615385,0.6124011913379589,0,0,0,77,26,17,spatial_offset_8pix__shell_major:8;spatial_offset_16pix__shell_major:8;spatial_offset_4pix__shell_major:7;random_nearby_grazing:7;spatial_offset_8pix__shell_minor:5;angle_offset_-22.5deg:5;spatial_offset_4pix__shell_minor:4;spatial_offset_16pix__shell_minor:4;angle_offset_+45deg:4;angle_offset_+22.5deg:4;velocity_offset_-15kms:3;centered_positive__shell_major:3;velocity_offset_-30kms:3;velocity_offset_+30kms:3;centered_positive__shell_minor:2;angle_offset_-45deg:2;centered_positive__galaxy_minor:2;velocity_offset_+15kms:2;centered_positive__galaxy_major:1,high_confidence_review
ngc_3031,NGC 3031,269,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.08208333333334,69.0551111111111,-130.0,123.0,18.0,0.0,1.0,7.4,0.1,3.0,1.2,0.5,-130.0,5.0,200.0,0.0,90.0,23,stress,spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_4pix__shell_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_006971.npy,centered_positive__galaxy_minor,1,778.7197265625,0.9999305605888367,0.8809046745300293,10.91358024691358,45.833333333333336,1.03515625,0.758147512864494,0.6678556831582333,0,0,0,78,26,30,spatial_offset_16pix__shell_minor:8;spatial_offset_4pix__shell_major:7;spatial_offset_8pix__shell_minor:6;spatial_offset_4pix__shell_minor:6;random_nearby_grazing:6;centered_positive__galaxy_minor:4;centered_positive__shell_minor:4;centered_positive__shell_major:4;spatial_offset_8pix__shell_major:4;spatial_offset_16pix__shell_major:4;angle_offset_+22.5deg:4;centered_positive__galaxy_major:4;velocity_offset_-30kms:3;velocity_offset_-15kms:3;angle_offset_-45deg:3;angle_offset_+45deg:3;velocity_offset_+15kms:2;velocity_offset_+30kms:2;angle_offset_-22.5deg:1,high_confidence_review
ngc_3031,NGC 3031,270,1,type_1_both_sides_stalled_or_no_velocity_caps,Look for a PV cavity/gap where neither side shows a clear expansion cap.,149.08333333333334,69.08594444444444,-81.0,124.0,8.0,148.0,0.5,8.8,-0.2,8.0,0.4,0.2,-81.0,5.0,200.0,148.0,58.0,24,stress,spatial_offset_8pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_4pix__shell_major:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007003.npy,spatial_offset_16pix__shell_major,2,843.0699462890625,0.9977781772613525,0.8464557528495789,12.296296296296296,52.083333333333336,1.03515625,0.7516981132075472,0.6362792047464623,0,0,0,107,26,30,spatial_offset_4pix__shell_minor:11;random_nearby_grazing:9;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:7;spatial_offset_8pix__shell_minor:7;spatial_offset_16pix__shell_major:6;angle_offset_+45deg:6;angle_offset_+22.5deg:5;velocity_offset_+15kms:5;centered_positive__galaxy_major:5;velocity_offset_+30kms:5;angle_offset_-45deg:5;velocity_offset_-15kms:4;velocity_offset_-30kms:4;centered_positive__shell_major:4;spatial_offset_16pix__shell_minor:4;centered_positive__shell_minor:4;angle_offset_-22.5deg:4;centered_positive__galaxy_minor:4,high_confidence_review
ngc_3031,NGC 3031,271,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.08333333333334,69.08844444444443,-81.0,129.0,16.0,121.0,0.7,8.9,-0.2,4.0,0.8,0.3,-81.0,5.0,200.0,121.0,31.0,23,stress,spatial_offset_4pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_16pix__shell_major:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007025.npy,spatial_offset_4pix__shell_major,4,924.2841186523438,0.9992684125900269,0.8711442947387695,13.098765432098766,50.0,1.11328125,0.7755847953216374,0.6756462855645787,0,0,0,113,26,28,spatial_offset_4pix__shell_major:11;random_nearby_grazing:11;spatial_offset_16pix__shell_major:10;spatial_offset_8pix__shell_major:8;spatial_offset_16pix__shell_minor:7;spatial_offset_4pix__shell_minor:6;velocity_offset_-15kms:5;centered_positive__shell_major:5;velocity_offset_-30kms:5;velocity_offset_+15kms:5;velocity_offset_+30kms:5;angle_offset_+22.5deg:5;spatial_offset_8pix__shell_minor:5;centered_positive__shell_minor:5;angle_offset_-22.5deg:4;centered_positive__galaxy_major:4;angle_offset_+45deg:4;angle_offset_-45deg:4;centered_positive__galaxy_minor:4,high_confidence_review
ngc_3031,NGC 3031,272,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.085,69.04216666666666,-155.0,96.0,15.0,61.0,0.8,7.1,0.0,3.0,0.6,0.1,-155.0,5.0,200.0,61.0,151.0,26,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_8pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007055.npy,spatial_offset_16pix__shell_major,4,418.22955322265625,0.992022693157196,0.7363196611404419,7.012345679012346,35.41666666666667,0.87890625,0.742483660130719,0.5467052983302696,0,0,0,86,25,13,spatial_offset_16pix__shell_major:9;random_nearby_grazing:9;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:8;spatial_offset_16pix__shell_minor:6;velocity_offset_-30kms:5;velocity_offset_-15kms:5;centered_positive__galaxy_minor:5;centered_positive__shell_major:5;velocity_offset_+15kms:4;angle_offset_-45deg:4;spatial_offset_8pix__shell_minor:4;angle_offset_+22.5deg:3;velocity_offset_+30kms:3;spatial_offset_4pix__shell_minor:3;angle_offset_-22.5deg:2;centered_positive__shell_minor:2;centered_positive__galaxy_major:1,medium_confidence_review
ngc_3031,NGC 3031,273,2,type_2_one_side_expanding,Look for a cavity with one visible expanding velocity side.,149.08625,69.0713611111111,-106.0,102.0,8.0,160.0,0.6,8.2,-0.2,6.0,0.1,-0.1,-106.0,5.0,200.0,160.0,70.0,25,stress,spatial_offset_4pix__shell_major:2;spatial_offset_8pix__shell_major:2;spatial_offset_16pix__shell_major:2;spatial_offset_4pix__shell_minor:2;spatial_offset_16pix__shell_minor:2;random_nearby_grazing:2;centered_positive__shell_major:1;centered_positive__shell_minor:1;centered_positive__galaxy_major:1;centered_positive__galaxy_minor:1;spatial_offset_8pix__shell_minor:1;angle_offset_-45deg:1;angle_offset_-22.5deg:1;angle_offset_+22.5deg:1;angle_offset_+45deg:1;velocity_offset_-30kms:1;velocity_offset_-15kms:1;velocity_offset_+15kms:1;velocity_offset_+30kms:1,1,stress,ngc_3031__std_007086.npy,spatial_offset_16pix__shell_minor,1,768.0902099609375,0.9995203018188477,0.8698643445968628,10.901234567901234,41.66666666666667,1.1328125,0.7612068965517241,0.6621467327249462,0,0,0,88,26,34,random_nearby_grazing:9;spatial_offset_4pix__shell_major:8;spatial_offset_8pix__shell_major:7;spatial_offset_4pix__shell_minor:5;angle_offset_+45deg:5;spatial_offset_16pix__shell_major:5;angle_offset_+22.5deg:5;spatial_offset_16pix__shell_minor:4;spatial_offset_8pix__shell_minor:4;velocity_offset_+15kms:4;centered_positive__galaxy_major:4;centered_positive__shell_major:4;velocity_offset_-15kms:4;velocity_offset_+30kms:4;velocity_offset_-30kms:4;angle_offset_-22.5deg:4;centered_positive__galaxy_minor:3;centered_positive__shell_minor:3;angle_offset_-45deg:2,high_confidence_review
