split,galaxy,filename,cut_category,manifest_shell_id,shell_type,shell_ids_for_type,label_pixels,single_label_type_in_patch,max_probability,mean_probability_on_label,integrated_probability_on_label,predicted_pixels,tp_pixels,fp_pixels,fn_pixels,pixel_precision,pixel_recall,dice,patch_hit
stress,ngc_3031,ngc_3031__std_007875.npy,velocity_offset_+30kms,303,1,"280,299,303",149,0,0.9747976064682007,0.008168026804924011,1.2170360088348389,357,0,357,149,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007875.npy,velocity_offset_+30kms,303,2,"269,277,290",100,0,0.9747976064682007,0.0019881511107087135,0.19881512224674225,357,0,357,100,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007876.npy,random_nearby_grazing,303,1,"299,302,303",84,0,0.9350728392601013,0.06324726343154907,5.312770366668701,444,25,419,59,0.05630630630630631,0.2976190476190476,0.0946969696969697,1
stress,ngc_3031,ngc_3031__std_007876.npy,random_nearby_grazing,303,2,"277,290",59,0,0.9350728392601013,0.0033356023486703634,0.19680054485797882,444,0,444,59,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007877.npy,random_nearby_grazing,303,1,"280,299,303",184,0,0.9894037246704102,0.2521258592605591,46.39115905761719,552,71,481,113,0.1286231884057971,0.3858695652173913,0.19293478260869565,1
stress,ngc_3031,ngc_3031__std_007877.npy,random_nearby_grazing,303,2,"269,277",120,0,0.9894037246704102,0.0008421310340054333,0.10105572640895844,552,0,552,120,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007878.npy,centered_positive__shell_major,304,1,"286,304",162,0,0.9984691739082336,0.7346866726875305,119.01924133300781,1531,145,1386,17,0.09470934030045722,0.8950617283950617,0.17129356172474897,1
stress,ngc_3031,ngc_3031__std_007878.npy,centered_positive__shell_major,304,2,271,53,0,0.9984691739082336,0.6854182481765747,36.32716751098633,1531,46,1485,7,0.030045721750489876,0.8679245283018868,0.05808080808080808,1
stress,ngc_3031,ngc_3031__std_007878.npy,centered_positive__shell_major,304,3,"212,243",128,0,0.9984691739082336,0.002083471277728677,0.26668432354927063,1531,0,1531,128,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007879.npy,centered_positive__shell_minor,304,1,"280,304",58,0,0.9911088943481445,0.778997540473938,45.18185806274414,644,50,594,8,0.07763975155279502,0.8620689655172413,0.14245014245014245,1
stress,ngc_3031,ngc_3031__std_007879.npy,centered_positive__shell_minor,304,2,307,8,0,0.9911088943481445,0.00609554722905159,0.04876437783241272,644,0,644,8,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007880.npy,centered_positive__galaxy_major,304,1,"249,304",94,0,0.8865763545036316,0.12610569596290588,11.853935241699219,261,31,230,63,0.11877394636015326,0.32978723404255317,0.17464788732394365,1
stress,ngc_3031,ngc_3031__std_007880.npy,centered_positive__galaxy_major,304,2,"269,307",76,0,0.8865763545036316,0.012310100719332695,0.9355676770210266,261,3,258,73,0.011494252873563218,0.039473684210526314,0.017804154302670624,1
stress,ngc_3031,ngc_3031__std_007881.npy,centered_positive__galaxy_minor,304,1,"270,284,286,304,315",306,0,0.9806021451950073,0.3801647126674652,116.33039855957031,1281,154,1127,152,0.12021857923497267,0.5032679738562091,0.19407687460617518,1
stress,ngc_3031,ngc_3031__std_007881.npy,centered_positive__galaxy_minor,304,2,312,44,0,0.9806021451950073,0.003108404343947768,0.13676978647708893,1281,0,1281,44,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007882.npy,spatial_offset_4pix__shell_major,304,1,"261,270,284,286",189,0,0.9981943964958191,0.47343751788139343,89.47969055175781,1575,124,1451,65,0.07873015873015873,0.656084656084656,0.14058956916099774,1
stress,ngc_3031,ngc_3031__std_007882.npy,spatial_offset_4pix__shell_major,304,3,241,4,0,0.9981943964958191,7.979454676387832e-05,0.00031917818705551326,1575,0,1575,4,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007883.npy,spatial_offset_4pix__shell_major,304,1,315,66,0,0.9936947822570801,0.0035796896554529667,0.23625952005386353,1133,0,1133,66,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007883.npy,spatial_offset_4pix__shell_major,304,2,"246,312",33,0,0.9936947822570801,0.06382504105567932,2.1062264442443848,1133,5,1128,28,0.00441306266548985,0.15151515151515152,0.008576329331046312,1
stress,ngc_3031,ngc_3031__std_007884.npy,spatial_offset_8pix__shell_major,304,1,270,24,0,0.9982681274414062,0.79722660779953,19.133438110351562,1370,22,1348,2,0.016058394160583942,0.9166666666666666,0.03156384505021521,1
stress,ngc_3031,ngc_3031__std_007884.npy,spatial_offset_8pix__shell_major,304,3,"213,241,311",50,0,0.9982681274414062,0.0018545686034485698,0.09272842854261398,1370,0,1370,50,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007885.npy,spatial_offset_8pix__shell_major,304,2,307,41,0,0.9972811937332153,0.9413421154022217,38.595027923583984,1149,41,1108,0,0.03568320278503046,1.0,0.06890756302521009,1
stress,ngc_3031,ngc_3031__std_007885.npy,spatial_offset_8pix__shell_major,304,3,"238,293",119,0,0.9972811937332153,0.10434939712285995,12.41757869720459,1149,22,1127,97,0.019147084421235857,0.18487394957983194,0.03470031545741325,1
stress,ngc_3031,ngc_3031__std_007886.npy,spatial_offset_16pix__shell_major,304,2,310,35,0,0.9946502447128296,0.9119076132774353,31.916767120361328,1047,35,1012,0,0.033428844317096466,1.0,0.06469500924214418,1
stress,ngc_3031,ngc_3031__std_007886.npy,spatial_offset_16pix__shell_major,304,3,"251,254",53,0,0.9946502447128296,0.002495461143553257,0.13225944340229034,1047,0,1047,53,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007888.npy,spatial_offset_4pix__shell_minor,304,1,280,77,1,0.9963251352310181,0.9612785577774048,74.01844787597656,806,77,729,0,0.09553349875930521,1.0,0.17440543601359004,1
stress,ngc_3031,ngc_3031__std_007889.npy,spatial_offset_4pix__shell_minor,304,1,319,24,0,0.9393976330757141,0.09741181880235672,2.337883710861206,443,9,434,15,0.020316027088036117,0.375,0.03854389721627409,1
stress,ngc_3031,ngc_3031__std_007889.npy,spatial_offset_4pix__shell_minor,304,2,"250,277",49,0,0.9393976330757141,0.3100978136062622,15.194792747497559,443,21,422,28,0.04740406320541761,0.42857142857142855,0.08536585365853659,1
stress,ngc_3031,ngc_3031__std_007890.npy,spatial_offset_8pix__shell_minor,304,2,"223,290,308",129,1,0.9895555973052979,0.009128153324127197,1.1775317192077637,697,2,695,127,0.0028694404591104736,0.015503875968992248,0.004842615012106538,1
stress,ngc_3031,ngc_3031__std_007891.npy,spatial_offset_8pix__shell_minor,304,2,"269,312",115,1,0.8233211636543274,0.003819685894995928,0.43926388025283813,135,0,135,115,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007892.npy,spatial_offset_16pix__shell_minor,304,1,"232,299",121,0,0.8995785117149353,0.20860309898853302,25.24097442626953,294,40,254,81,0.1360544217687075,0.3305785123966942,0.1927710843373494,1
stress,ngc_3031,ngc_3031__std_007892.npy,spatial_offset_16pix__shell_minor,304,3,255,14,0,0.8995785117149353,0.0012012707302346826,0.016817789524793625,294,0,294,14,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007893.npy,spatial_offset_16pix__shell_minor,304,1,315,48,1,0.0076074060052633286,0.0015067983185872436,0.07232631742954254,0,0,0,48,0.0,0.0,0.0,0
stress,ngc_3031,ngc_3031__std_007894.npy,angle_offset_-45deg,304,1,"229,304",72,1,0.9998584389686584,0.644697904586792,46.418251037597656,842,53,789,19,0.06294536817102138,0.7361111111111112,0.11597374179431072,1
stress,ngc_3031,ngc_3031__std_007895.npy,angle_offset_-22.5deg,304,1,304,48,0,0.9984866380691528,0.5305795073509216,25.467817306518555,964,40,924,8,0.04149377593360996,0.8333333333333334,0.07905138339920949,1
stress,ngc_3031,ngc_3031__std_007895.npy,angle_offset_-22.5deg,304,2,312,30,0,0.9984866380691528,0.005241313949227333,0.1572394222021103,964,0,964,30,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007895.npy,angle_offset_-22.5deg,304,3,254,18,0,0.9984866380691528,0.0009894144022837281,0.017809459939599037,964,0,964,18,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007896.npy,angle_offset_+22.5deg,304,1,304,48,0,0.9859667420387268,0.5141529440879822,24.679340362548828,1167,32,1135,16,0.027420736932305057,0.6666666666666666,0.05267489711934156,1
stress,ngc_3031,ngc_3031__std_007896.npy,angle_offset_+22.5deg,304,3,"293,311",39,0,0.9859667420387268,0.001509409281425178,0.0588669627904892,1167,0,1167,39,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007897.npy,angle_offset_+45deg,304,1,"302,303,304",128,1,0.9251259565353394,0.029644880443811417,3.7945446968078613,581,20,561,108,0.03442340791738382,0.15625,0.056417489421720736,1
stress,ngc_3031,ngc_3031__std_007898.npy,velocity_offset_-30kms,304,1,"286,304",160,0,0.9982171654701233,0.6472865343093872,103.56584167480469,1500,133,1367,27,0.08866666666666667,0.83125,0.1602409638554217,1
stress,ngc_3031,ngc_3031__std_007898.npy,velocity_offset_-30kms,304,2,271,53,0,0.9982171654701233,0.6990267038345337,37.04841613769531,1500,47,1453,6,0.03133333333333333,0.8867924528301887,0.06052801030264005,1
stress,ngc_3031,ngc_3031__std_007898.npy,velocity_offset_-30kms,304,3,"212,243",127,0,0.9982171654701233,0.0021234117448329926,0.26967328786849976,1500,0,1500,127,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007899.npy,velocity_offset_-15kms,304,1,"286,304",168,0,0.9983048439025879,0.6825751066207886,114.67262268066406,1529,138,1391,30,0.09025506867233486,0.8214285714285714,0.1626399528579847,1
stress,ngc_3031,ngc_3031__std_007899.npy,velocity_offset_-15kms,304,2,271,53,0,0.9983048439025879,0.7048193216323853,37.35542297363281,1529,47,1482,6,0.030739045127534337,0.8867924528301887,0.05941845764854614,1
stress,ngc_3031,ngc_3031__std_007899.npy,velocity_offset_-15kms,304,3,"212,243",128,0,0.9983048439025879,0.0021423697471618652,0.27422332763671875,1529,0,1529,128,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007900.npy,velocity_offset_+15kms,304,1,"286,304",162,0,0.9982135891914368,0.7660437226295471,124.09908294677734,1520,147,1373,15,0.09671052631578947,0.9074074074074074,0.17479191438763378,1
stress,ngc_3031,ngc_3031__std_007900.npy,velocity_offset_+15kms,304,2,271,53,0,0.9982135891914368,0.6741114854812622,35.727909088134766,1520,46,1474,7,0.030263157894736843,0.8679245283018868,0.05848696757787667,1
stress,ngc_3031,ngc_3031__std_007900.npy,velocity_offset_+15kms,304,3,"212,243",128,0,0.9982135891914368,0.0021823877468705177,0.27934563159942627,1520,0,1520,128,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007901.npy,velocity_offset_+30kms,304,1,"286,304",160,0,0.9972111582756042,0.707362174987793,113.17794799804688,1421,142,1279,18,0.09992962702322308,0.8875,0.17963314358001264,1
stress,ngc_3031,ngc_3031__std_007901.npy,velocity_offset_+30kms,304,2,271,52,0,0.9972111582756042,0.6400496959686279,33.28258514404297,1421,45,1376,7,0.03166783954961295,0.8653846153846154,0.06109979633401222,1
stress,ngc_3031,ngc_3031__std_007901.npy,velocity_offset_+30kms,304,3,"212,243",126,0,0.9972111582756042,0.0021010006312280893,0.26472607254981995,1421,0,1421,126,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007902.npy,random_nearby_grazing,304,1,"286,304",134,0,0.9983603358268738,0.7289308905601501,97.67674255371094,1551,118,1433,16,0.07607994842037395,0.8805970149253731,0.1400593471810089,1
stress,ngc_3031,ngc_3031__std_007902.npy,random_nearby_grazing,304,2,271,61,0,0.9983603358268738,0.6797471642494202,41.464576721191406,1551,51,1500,10,0.03288201160541586,0.8360655737704918,0.06327543424317618,1
stress,ngc_3031,ngc_3031__std_007902.npy,random_nearby_grazing,304,3,"212,243",121,0,0.9983603358268738,0.002480322029441595,0.30011895298957825,1551,0,1551,121,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007903.npy,random_nearby_grazing,304,1,"286,304",90,0,0.998250424861908,0.6969225406646729,62.72303009033203,1460,78,1382,12,0.05342465753424658,0.8666666666666667,0.10064516129032258,1
stress,ngc_3031,ngc_3031__std_007903.npy,random_nearby_grazing,304,2,"271,312",51,0,0.998250424861908,0.3725443184375763,18.999759674072266,1460,29,1431,22,0.01986301369863014,0.5686274509803921,0.03838517538054269,1
stress,ngc_3031,ngc_3031__std_007903.npy,random_nearby_grazing,304,3,"212,243",113,0,0.998250424861908,0.0020884545519948006,0.2359953671693802,1460,0,1460,113,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007904.npy,centered_positive__shell_major,305,2,305,100,1,0.9202156066894531,0.0009638864430598915,0.09638864547014236,286,0,286,100,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007905.npy,centered_positive__shell_minor,305,2,"301,305",79,1,0.9996238350868225,0.0018217582255601883,0.14391890168190002,750,0,750,79,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007906.npy,centered_positive__galaxy_major,305,1,316,84,0,0.8876909613609314,0.003194081364199519,0.2683028280735016,146,0,146,84,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007906.npy,centered_positive__galaxy_major,305,2,"248,305",130,0,0.8876909613609314,0.09216578304767609,11.981552124023438,146,20,126,110,0.136986301369863,0.15384615384615385,0.14492753623188406,1
stress,ngc_3031,ngc_3031__std_007906.npy,centered_positive__galaxy_major,305,3,279,38,0,0.8876909613609314,0.0025765642058104277,0.09790943562984467,146,0,146,38,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007907.npy,centered_positive__galaxy_minor,305,2,"269,305",161,1,0.9890910983085632,0.0008668615482747555,0.13956470787525177,986,0,986,161,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007909.npy,spatial_offset_4pix__shell_major,305,2,281,38,1,0.882059633731842,0.0021421904675662518,0.08140324056148529,238,0,238,38,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007910.npy,spatial_offset_8pix__shell_major,305,2,263,17,1,0.9353922605514526,0.0013939805794507265,0.02369767054915428,715,0,715,17,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007911.npy,spatial_offset_8pix__shell_major,305,2,301,10,1,0.8467859625816345,0.0010448966640979052,0.010448966175317764,140,0,140,10,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007912.npy,spatial_offset_16pix__shell_major,305,1,233,72,0,0.9671783447265625,0.6403380632400513,46.104339599609375,354,60,294,12,0.1694915254237288,0.8333333333333334,0.28169014084507044,1
stress,ngc_3031,ngc_3031__std_007912.npy,spatial_offset_16pix__shell_major,305,3,279,43,0,0.9671783447265625,0.0007676057866774499,0.033007048070430756,354,0,354,43,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007913.npy,spatial_offset_16pix__shell_major,305,1,244,204,1,0.9830118417739868,0.6583014726638794,134.2935028076172,271,161,110,43,0.5940959409594095,0.7892156862745098,0.6778947368421052,1
stress,ngc_3031,ngc_3031__std_007915.npy,spatial_offset_4pix__shell_minor,305,2,"266,277",89,1,0.9959335923194885,0.0010629193857312202,0.09459982067346573,833,0,833,89,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007917.npy,spatial_offset_8pix__shell_minor,305,1,280,33,0,0.9907432198524475,0.01300189457833767,0.42906251549720764,1243,0,1243,33,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007917.npy,spatial_offset_8pix__shell_minor,305,3,296,34,0,0.9907432198524475,0.5650454163551331,19.211544036865234,1243,27,1216,7,0.02172164119066774,0.7941176470588235,0.042286609240407204,1
stress,ngc_3031,ngc_3031__std_007919.npy,spatial_offset_16pix__shell_minor,305,2,273,20,1,0.9990711808204651,0.006548126228153706,0.1309625208377838,1502,0,1502,20,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007920.npy,angle_offset_-45deg,305,2,"300,305,312",345,1,0.9846462607383728,0.5296928882598877,182.74404907226562,307,215,92,130,0.7003257328990228,0.6231884057971014,0.6595092024539877,1
stress,ngc_3031,ngc_3031__std_007921.npy,angle_offset_-22.5deg,305,2,"294,305",110,1,0.932770311832428,0.014500721357762814,1.5950793027877808,135,8,127,102,0.05925925925925926,0.07272727272727272,0.0653061224489796,1
stress,ngc_3031,ngc_3031__std_007922.npy,angle_offset_+22.5deg,305,1,244,192,0,0.9483453035354614,0.5143491625785828,98.75504302978516,662,140,522,52,0.21148036253776434,0.7291666666666666,0.32786885245901637,1
stress,ngc_3031,ngc_3031__std_007922.npy,angle_offset_+22.5deg,305,2,"272,305",142,0,0.9483453035354614,0.0007581418030895293,0.10765613615512848,662,0,662,142,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007923.npy,angle_offset_+45deg,305,1,289,48,0,0.9421767592430115,0.000984207377769053,0.047241952270269394,475,0,475,48,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007923.npy,angle_offset_+45deg,305,2,"223,305",84,0,0.9421767592430115,0.0036143932957202196,0.30360904335975647,475,0,475,84,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007924.npy,velocity_offset_-30kms,305,2,305,100,1,0.9509676694869995,0.0009947267826646566,0.09947267919778824,258,0,258,100,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007925.npy,velocity_offset_-15kms,305,2,305,100,1,0.9551986455917358,0.0009948333026841283,0.09948333352804184,310,0,310,100,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007926.npy,velocity_offset_+15kms,305,2,305,100,1,0.9543029069900513,0.0009665560792200267,0.09665560722351074,237,0,237,100,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007927.npy,velocity_offset_+30kms,305,2,305,102,1,0.9377766847610474,0.0008169350330717862,0.08332737535238266,260,0,260,102,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007928.npy,random_nearby_grazing,305,2,305,20,1,0.9344315528869629,0.0007420440670102835,0.01484088134020567,318,0,318,20,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007929.npy,random_nearby_grazing,305,2,"285,305",48,1,0.9074780344963074,0.4881172180175781,23.42962646484375,265,28,237,20,0.10566037735849057,0.5833333333333334,0.17891373801916932,1
stress,ngc_3031,ngc_3031__std_007930.npy,centered_positive__shell_major,306,1,306,96,1,0.9929901361465454,0.00015578026068396866,0.014954905025660992,900,0,900,96,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007931.npy,centered_positive__shell_minor,306,1,306,48,0,0.9695967435836792,0.00013068730186205357,0.006272990256547928,312,0,312,48,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007931.npy,centered_positive__shell_minor,306,2,247,42,0,0.9695967435836792,0.011264468543231487,0.4731076657772064,312,0,312,42,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007931.npy,centered_positive__shell_minor,306,3,221,73,0,0.9695967435836792,0.0001857405441114679,0.013559059239923954,312,0,312,73,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007932.npy,centered_positive__galaxy_major,306,1,"270,306",144,1,0.947254478931427,0.34768450260162354,50.066566467285156,153,66,87,78,0.43137254901960786,0.4583333333333333,0.4444444444444444,1
stress,ngc_3031,ngc_3031__std_007933.npy,centered_positive__galaxy_minor,306,1,306,72,1,0.9928455948829651,0.00021137682779226452,0.015219131484627724,1080,0,1080,72,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007934.npy,spatial_offset_4pix__shell_major,306,1,315,66,1,0.9961355924606323,0.0012982510961592197,0.08568457514047623,878,0,878,66,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007935.npy,spatial_offset_4pix__shell_major,306,2,313,34,1,0.9450229406356812,0.11301042884588242,3.8423545360565186,302,9,293,25,0.029801324503311258,0.2647058823529412,0.05357142857142857,1
stress,ngc_3031,ngc_3031__std_007936.npy,spatial_offset_8pix__shell_major,306,2,"308,312",56,1,0.9865408539772034,0.0013016721932217479,0.0728936418890953,791,0,791,56,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007937.npy,spatial_offset_8pix__shell_major,306,2,314,36,1,0.9670665860176086,0.00508878892287612,0.18319639563560486,168,0,168,36,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007938.npy,spatial_offset_16pix__shell_major,306,1,"302,303",81,0,0.974651575088501,0.11543793976306915,9.350473403930664,560,28,532,53,0.05,0.345679012345679,0.0873634945397816,1
stress,ngc_3031,ngc_3031__std_007938.npy,spatial_offset_16pix__shell_major,306,3,291,22,0,0.974651575088501,0.00036739304778166115,0.008082646876573563,560,0,560,22,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007941.npy,spatial_offset_4pix__shell_minor,306,2,314,29,0,0.9343722462654114,0.0007963087409734726,0.023092953488230705,174,0,174,29,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007941.npy,spatial_offset_4pix__shell_minor,306,3,212,77,0,0.9343722462654114,0.0010317947017028928,0.07944819331169128,174,0,174,77,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007943.npy,spatial_offset_8pix__shell_minor,306,3,291,40,1,0.9807661175727844,0.0006818100227974355,0.027272401377558708,233,0,233,40,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007945.npy,spatial_offset_16pix__shell_minor,306,3,"213,268",89,1,0.9202919006347656,0.0025789900682866573,0.22953011095523834,158,0,158,89,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007946.npy,angle_offset_-45deg,306,1,306,66,1,0.9960804581642151,0.00015427987091243267,0.010182471945881844,1161,0,1161,66,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007947.npy,angle_offset_-22.5deg,306,1,306,88,1,0.9962653517723083,0.00016232585767284036,0.014284675940871239,1229,0,1229,88,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007948.npy,angle_offset_+22.5deg,306,1,306,96,0,0.9170097708702087,0.000289954332401976,0.02783561684191227,234,0,234,96,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007948.npy,angle_offset_+22.5deg,306,2,290,54,0,0.9170097708702087,0.0005283743957988918,0.02853221818804741,234,0,234,54,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007949.npy,angle_offset_+45deg,306,1,306,66,0,0.9676509499549866,0.00020217918790876865,0.013343826867640018,320,0,320,66,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007949.npy,angle_offset_+45deg,306,2,271,84,0,0.9676509499549866,0.3093959093093872,25.989255905151367,320,42,278,42,0.13125,0.5,0.2079207920792079,1
stress,ngc_3031,ngc_3031__std_007950.npy,velocity_offset_-30kms,306,1,306,96,1,0.9874427914619446,0.0002915215154644102,0.027986066415905952,780,0,780,96,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007951.npy,velocity_offset_-15kms,306,1,306,96,1,0.9900861978530884,0.0001746445195749402,0.01676587387919426,833,0,833,96,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007952.npy,velocity_offset_+15kms,306,1,306,88,1,0.9941347241401672,0.00015194668958429247,0.013371309265494347,871,0,871,88,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007953.npy,velocity_offset_+30kms,306,1,306,88,1,0.9904187917709351,0.00015321488899644464,0.01348290964961052,876,0,876,88,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007954.npy,random_nearby_grazing,306,1,"306,315",81,1,0.9957388639450073,0.000884002074599266,0.0716041699051857,863,0,863,81,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007955.npy,random_nearby_grazing,306,1,306,44,0,0.9890450835227966,0.0002416623174212873,0.010633141733705997,701,0,701,44,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007955.npy,random_nearby_grazing,306,2,313,5,0,0.9890450835227966,0.6587880849838257,3.293940544128418,701,5,696,0,0.007132667617689016,1.0,0.014164305949008499,1
stress,ngc_3031,ngc_3031__std_007956.npy,centered_positive__shell_major,307,1,304,24,0,0.8900333642959595,0.2550960183143616,6.122304439544678,275,10,265,14,0.03636363636363636,0.4166666666666667,0.06688963210702341,1
stress,ngc_3031,ngc_3031__std_007956.npy,centered_positive__shell_major,307,2,"269,277,307",153,0,0.8900333642959595,0.02609327621757984,3.9922711849212646,275,15,260,138,0.05454545454545454,0.09803921568627451,0.07009345794392523,1
stress,ngc_3031,ngc_3031__std_007957.npy,centered_positive__shell_minor,307,2,307,44,0,0.9959679841995239,0.9302658438682556,40.931697845458984,1125,44,1081,0,0.03911111111111111,1.0,0.07527801539777587,1
stress,ngc_3031,ngc_3031__std_007957.npy,centered_positive__shell_minor,307,3,"243,262",62,0,0.9959679841995239,0.0003537071170285344,0.021929841488599777,1125,0,1125,62,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007958.npy,centered_positive__galaxy_major,307,1,304,24,0,0.89197838306427,0.25355756282806396,6.085381507873535,280,11,269,13,0.039285714285714285,0.4583333333333333,0.07236842105263158,1
stress,ngc_3031,ngc_3031__std_007958.npy,centered_positive__galaxy_major,307,2,"269,307",118,0,0.89197838306427,0.03839920461177826,4.531105995178223,280,17,263,101,0.060714285714285714,0.1440677966101695,0.08542713567839195,1
stress,ngc_3031,ngc_3031__std_007959.npy,centered_positive__galaxy_minor,307,2,307,44,0,0.996760368347168,0.9273374080657959,40.8028450012207,1174,44,1130,0,0.03747870528109029,1.0,0.0722495894909688,1
stress,ngc_3031,ngc_3031__std_007959.npy,centered_positive__galaxy_minor,307,3,"213,243",49,0,0.996760368347168,0.00026755876024253666,0.013110379688441753,1174,0,1174,49,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007961.npy,spatial_offset_4pix__shell_major,307,1,280,44,0,0.964754581451416,0.7311714291572571,32.17154312133789,568,44,524,0,0.07746478873239436,1.0,0.1437908496732026,1
stress,ngc_3031,ngc_3031__std_007961.npy,spatial_offset_4pix__shell_major,307,2,"277,308",58,0,0.964754581451416,0.009773863479495049,0.5668841004371643,568,0,568,58,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007962.npy,spatial_offset_8pix__shell_major,307,2,312,7,0,0.19383782148361206,0.01030445285141468,0.07213117182254791,40,0,40,7,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007962.npy,spatial_offset_8pix__shell_major,307,3,297,19,0,0.19383782148361206,0.00030132554820738733,0.005725185386836529,40,0,40,19,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007963.npy,spatial_offset_8pix__shell_major,307,1,280,84,0,0.9877338409423828,0.9411043524742126,79.05276489257812,610,84,526,0,0.1377049180327869,1.0,0.2420749279538905,1
stress,ngc_3031,ngc_3031__std_007963.npy,spatial_offset_8pix__shell_major,307,2,"250,290",61,0,0.9877338409423828,0.0015568290837109089,0.0949665755033493,610,0,610,61,0.0,0.0,0.0,1
stress,ngc_3031,ngc_3031__std_007965.npy,spatial_offset_16pix__shell_major,307,1,303,84,1,0.9716024994850159,0.13004356622695923,10.923659324645996,735,35,700,49,0.047619047619047616,0.4166666666666667,0.08547008547008547,1
stress,ngc_3031,ngc_3031__std_007966.npy,spatial_offset_4pix__shell_minor,307,1,"261,286,315",144,0,0.9855872988700867,0.25063350796699524,36.091224670410156,1187,62,1125,82,0.05223251895534962,0.4305555555555556,0.09316303531179564,1
